#SampleID	BarcodeSequence	LinkerPrimerSequence	Order	Name	Days	Weeks	Months	Months_cat	Months_mitigation	Mitigation_status_num	Mitigation_status	Mitigation_status_begin_end	ASR	Concrete	Type	Type2	Input	Input_num	Collected	Year	Season	Season_num	Summer	Winter	S_Yr	Month	Halves	half_char	Thirds	Fourths	Concentration	Extracted	Ground	Extracted2	Rhodoluna	Rhodoluna_num	num_conc	neg_control	old_sample_ids	Description	ph	ppt	Conduc	Ca	Mg	K	Na	NH4	NO3	Cl	SO4	Br	svol	ppt.1	subppt	temp_avg	hum_avg	dew_pt_avg	wind_spd_avg	pressure_avg	precip_avg	precip_sum	snow_sum	rain_sum	temp_max	wind_spd_max	wind_gust	temp_min	time_to_grind	time_to_extract	grind_to_extract	faith_pd_raw	shannon_raw	evenness_raw	observed_otus_raw	total_reads_in_sample	reads_in_negs_per_sample	percent_reads_in_neg_controls	faith_pd_decontam	shannon_decontam	evenness_decontam	observed_otus_decontam	contam_counts_per_sample	percent_contam_reads	avg_conc	k__Bacteria;f__NA	k__Bacteria;p__Acidobacteria	k__Bacteria;p__Actinobacteria	k__Bacteria;p__Bacteroidetes	k__Bacteria;p__Chloroflexi	k__Bacteria;p__Cyanobacteria	k__Bacteria;p__Deinococcus-Thermus	k__Bacteria;p__Epsilonbacteraeota	k__Bacteria;p__Firmicutes	k__Bacteria;p__Fusobacteria	k__Bacteria;p__Patescibacteria	k__Bacteria;p__Proteobacteria	k__Bacteria;p__Spirochaetes	k__Bacteria;p__Thermotogae	k__Bacteria;p__Verrucomicrobia	k__Bacteria;f__NA;g__NA	k__Bacteria;p__Acidobacteria;c__Subgroup 5	k__Bacteria;p__Actinobacteria;c__Actinobacteria	k__Bacteria;p__Bacteroidetes;c__Bacteroidia	k__Bacteria;p__Chloroflexi;c__Chloroflexia	k__Bacteria;p__Cyanobacteria;c__Oxyphotobacteria	k__Bacteria;p__Deinococcus-Thermus;c__Deinococci	k__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria	k__Bacteria;p__Firmicutes;c__Bacilli	k__Bacteria;p__Firmicutes;c__Clostridia	k__Bacteria;p__Firmicutes;c__Erysipelotrichia	k__Bacteria;p__Firmicutes;c__Negativicutes	k__Bacteria;p__Fusobacteria;c__Fusobacteriia	k__Bacteria;p__Patescibacteria;c__Saccharimonadia	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	k__Bacteria;p__Spirochaetes;c__Spirochaetia	k__Bacteria;p__Thermotogae;c__Thermotogae	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	k__Bacteria;f__NA;g__NA;s__NA	k__Bacteria;p__Acidobacteria;c__Subgroup 5;s__NA	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Flavobacteriales	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Sphingobacteriales	k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales	k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales	k__Bacteria;p__Cyanobacteria;c__Oxyphotobacteria;o__Chloroplast	k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales	k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales	k__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria;o__Campylobacterales	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Oligoflexales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria Incertae Sedis	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Halothiobacillales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales	k__Bacteria;p__Thermotogae;c__Thermotogae;o__Petrotogales	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__uncultured
050213M_3	BBB	BBB	1	050213M.3	0	0	0	0_	0_mitigated	1	mitigated	mitigated_start	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	5/2/2013	2013	Spring	2	FALSE	FALSE	Spring 2013	May	1	first	1	1	Low	5/23/2016	5/12/2016	May	na	0	0.057	FALSE	050213M3.fastq	050213M	5.446666667	16.08666667	6.65	0.106666667	0.072833333	0.042166667	0.306	0.738	0.632166667	0.511	1.298	0.005	1754.033333	16.08666667	16.08666667	54.33916667	64.23095238	40.78559524	9.358907363	30.13691211	0.038405797	5.3	0	108	88	32.2	44.9	25	1106	1117	11	29.60701853	3.773208195	0.590272345	84	48891	39762	0.813278518	39.40652532	5.798168554	0.876556749	98	46520	0.951504367	0.091666667	0.0	0.0	0.007759892259347143	0.003377583958613908	0.0	0.0033989610722760214	0.0	0.0013895123880373673	0.21330084012056694	0.0007268218645118536	0.0	0.759828128006157	0.0	0.010218260330490177	0.0	0.0	0.0	0.007759892259347143	0.003377583958613908	0.0	0.0033989610722760214	0.0	0.0013895123880373673	0.20671668911263605	0.00658415100793091	0.0	0.0	0.0007268218645118536	0.0	0.01735821629363603	0.0	0.7424699117125207	0.0	0.010218260330490177	0.0	0.0	0.0	0.005344278415528336	0.0006626905235255136	0.00038478804591804015	0.0013681352743752538	0.0	0.00027790247760747344	0.0009405930011329871	0.0021590884798734474	0.0	0.0	0.0	0.0033989610722760214	0.0	0.0	0.0013895123880373673	0.0005985591825391736	0.20611812993009687	0.00658415100793091	0.0	0.0	0.0	0.0007268218645118536	0.0	0.0	0.0	0.0018811860022659743	0.01075268817204301	0.0	0.0	0.0	0.0047243421193270485	0.0	0.0	0.0	0.0	0.0	0.0007695760918360803	0.5529831762115478	0.0	0.14303426751320036	0.0007695760918360803	0.0	0.007033070394835289	0.0003634109322559268	0.0077385151456850305	0.021911541503666174	0.00786677782765771	0.0	0.010218260330490177	0.0
050213M_4	BBB	BBB	1	050213M.4	0	0	0	0_	0_mitigated	1	mitigated	mitigated_start	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	5/2/2013	2013	Spring	2	FALSE	FALSE	Spring 2013	May	1	first	1	1	Medium	5/23/2016	5/12/2016	May	na	0	0.156	FALSE	050213M4.fastq	050213M	5.446666667	16.08666667	6.65	0.106666667	0.072833333	0.042166667	0.306	0.738	0.632166667	0.511	1.298	0.005	1754.033333	16.08666667	16.08666667	54.33916667	64.23095238	40.78559524	9.358907363	30.13691211	0.038405797	5.3	0	108	88	32.2	44.9	25	1106	1117	11	32.32204227	3.799732268	0.579705662	94	54982	44754	0.813975483	45.6788663	6.446818239	0.952518124	109	51642	0.939252846	0.091666667	0.0	0.0	0.010510366520263142	0.0021672836072805382	0.0	0.0023590786167743917	0.0	0.0007863595389247972	0.1662862732311705	0.0010932315541149619	0.0	0.8087036575308308	0.0	0.008093749400640596	0.0	0.0	0.0	0.010510366520263142	0.0021672836072805382	0.0	0.0023590786167743917	0.0	0.0007863595389247972	0.16070503845489942	0.005581234776271121	0.0	0.0	0.0010932315541149619	0.0	0.024933351234200887	0.0	0.7837703062966299	0.0	0.008093749400640596	0.0	0.0	0.0	0.0072306718579182565	0.000901436544621109	0.0007863595389247972	0.0015918985787989797	0.0	0.00026851301329139414	0.001553539576900209	0.0	0.00034523101708893534	0.0	0.0	0.0023590786167743917	0.0	0.0	0.0007863595389247972	0.0028961046433571796	0.15780893381154223	0.005581234776271121	0.0	0.0	0.0	0.0010932315541149619	0.0	0.0	0.0	0.0004986670246840177	0.018335602907612346	0.0	0.0	0.0	0.006099081301904524	0.0	0.0	0.0	0.0	0.0	0.0004986670246840177	0.5995895586796831	0.0	0.14724102878843096	0.0	0.0	0.008534877922476458	0.00028769251424077944	0.006175799305702065	0.014979190241469917	0.006463491819942845	0.0	0.008093749400640596	0.0
050213M_7	BBB	BBB	1	050213M.7	0	0	0	0_	0_mitigated	1	mitigated	mitigated_start	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	5/2/2013	2013	Spring	2	FALSE	FALSE	Spring 2013	May	1	first	1	1	Low	8/24/2016	5/12/2016	August	high	2	0.062	FALSE	050213M7.fastq	050213M	5.446666667	16.08666667	6.65	0.106666667	0.072833333	0.042166667	0.306	0.738	0.632166667	0.511	1.298	0.005	1754.033333	16.08666667	16.08666667	54.33916667	64.23095238	40.78559524	9.358907363	30.13691211	0.038405797	5.3	0	108	88	32.2	44.9	25	1106	1210	104	25.48388166	2.913326789	0.470663871	73	54115	40955	0.756814192	25.72539664	5.59022728	0.950291771	59	51687	0.955132588	0.091666667	0.0	0.0	0.09838345211194159	0.009637483824864321	0.0	0.0010236205264885954	0.0	0.0	0.0315777275624312	0.0006566622245398536	0.0	0.8574463564903334	0.0	0.0012746972594008922	0.0	0.0	0.0	0.09838345211194159	0.009637483824864321	0.0	0.0010236205264885954	0.0	0.0	0.028912451474592968	0.002665276087838229	0.0	0.0	0.0006566622245398536	0.0	0.015624698225080634	0.0	0.8418216582652529	0.0	0.0012746972594008922	0.0	0.0	0.0	0.0	0.0054850609343917184	0.09106359966780617	0.0018347915097437085	0.0	0.0	0.00121675647488267	0.0	0.008420727349981652	0.0	0.0	0.0010236205264885954	0.0	0.0	0.0	0.0034378198814145277	0.02547463159317844	0.002665276087838229	0.0	0.0	0.0	0.0006566622245398536	0.0	0.0	0.0	0.0016030283716708192	0.01095080827394403	0.0	0.0	0.0	0.003070861579465786	0.0	0.0	0.0	0.0	0.0	0.0	0.1713888406049018	0.0	0.658381134480561	0.00015450875871525968	0.0	0.0	0.0006952894142186686	0.005079475442764162	0.0038820325627208995	0.0022403770013712655	0.0	0.0012746972594008922	0.0
071514M_17	BBB	BBB	10	071514M.17	439	63	14	14_	14_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	7/15/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	July	2	second	3	3	Medium	8/25/2016	5/31/2016	August	na	0	0.093	FALSE	071514M17.fastq	071514M	5.135	20.5105	14.8	0.13775	0.0745	0.0644	0.12225	0.355	1.5682	0.23575	0.645	0.0064	814.375	20.5105	20.5105	76.31498173	69.98294762	64.97904994	8.201587302	30.01416565	0.147083333	14.12	0	66	93	40.3	51.8	55	686	772	86	52.22441209	6.470960451	0.832300666	219	49118	23077	0.469827762	56.11687517	6.392945919	0.832471188	205	25318	0.515452584	0.113666667	0.0	0.0	0.017740782780510365	0.07777357380081557	0.0	0.013242527430949677	0.0	0.0	0.16223147097153906	0.0	0.0	0.7260268213730189	0.0	0.0029848236431664356	0.0	0.0	0.0	0.017740782780510365	0.07777357380081557	0.0	0.013242527430949677	0.0	0.0	0.16160087442720814	0.0	0.0	0.0006305965443309371	0.0	0.0	0.3025181822003616	0.0	0.4235086391726572	0.0	0.0029848236431664356	0.0	0.0	0.0	0.0	0.00987934586118468	0.005759448438222558	0.0021019884811031234	0.0	0.0026064657165678733	0.03590196325724135	0.03926514482700634	0.0	0.0	0.0	0.013242527430949677	0.0	0.0	0.0	0.06507756337495271	0.09652331105225542	0.0	0.0	0.0	0.0006305965443309371	0.0	0.0	0.0	0.0	0.010467902635893554	0.22398789254634885	0.0	0.0	0.0002942783873544373	0.0677681086307647	0.0	0.0	0.0	0.0	0.0	0.0	0.19754487745407154	0.0	0.0906377433051667	0.004624374658426872	0.0	0.023458191449110856	0.0	0.07327531845125489	0.023205952831378485	0.010762181023247993	0.0	0.0029848236431664356	0.0
071514M_18	BBB	BBB	10	071514M.18	439	63	14	14_	14_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	7/15/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	July	2	second	3	3	Medium	8/25/2016	5/31/2016	August	na	0	0.157	FALSE	071514M18.fastq	071514M	5.135	20.5105	14.8	0.13775	0.0745	0.0644	0.12225	0.355	1.5682	0.23575	0.645	0.0064	814.375	20.5105	20.5105	76.31498173	69.98294762	64.97904994	8.201587302	30.01416565	0.147083333	14.12	0	66	93	40.3	51.8	55	686	772	86	22.50023284	2.689257024	0.449913181	63	51360	48220	0.938862928	17.41230791	5.077502862	0.954072053	40	48301	0.940440031	0.113666667	0.0	0.0	0.010480562213104764	0.0	0.0	0.0	0.0	0.0	0.04230816102693262	0.0029248080594710974	0.0	0.9355932891903967	0.0	0.00869317951009465	0.0	0.0	0.0	0.010480562213104764	0.0	0.0	0.0	0.0	0.0	0.03463053987082098	0.0076776211561116305	0.0	0.0	0.0029248080594710974	0.0	0.061238168745176104	0.0	0.8743551204452206	0.0	0.00869317951009465	0.0	0.0	0.0	0.0008936913515050574	0.006499573465491327	0.0014624040297355487	0.0016248933663728317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007413575984076045	0.027216963886744935	0.0076776211561116305	0.0	0.0	0.0	0.0029248080594710974	0.0	0.0	0.0	0.0	0.034894585042856564	0.0	0.0	0.0	0.026343583702319533	0.0	0.0	0.0	0.0	0.0	0.0	0.8153308689117276	0.0	0.01383190478124873	0.0	0.0	0.0015030263638948695	0.0	0.02449526749807044	0.00355445423894057	0.015639598651338505	0.0	0.00869317951009465	0.0
071514M_5	BBB	BBB	10	071514M.5	439	63	14	14_	14_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	7/15/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	July	2	second	3	3	Medium	9/8/2016	5/31/2016	September	na	0	0.091	FALSE	071514M5.fastq	071514M	5.135	20.5105	14.8	0.13775	0.0745	0.0644	0.12225	0.355	1.5682	0.23575	0.645	0.0064	814.375	20.5105	20.5105	76.31498173	69.98294762	64.97904994	8.201587302	30.01416565	0.147083333	14.12	0	66	93	40.3	51.8	55	686	786	100	31.89990134	3.262757428	0.501361461	91	42381	37814	0.892239447	33.12798776	5.278938824	0.81518779	89	37876	0.893702367	0.113666667	0.0	0.0	0.008272585797362602	0.0029759467059819263	0.0	0.0	0.0	0.00021841810686105877	0.07674666229830454	0.002402599175471647	0.0	0.8886067655008599	0.0	0.020777022415158216	0.0	0.0	0.0	0.008272585797362602	0.0029759467059819263	0.0	0.0	0.0	0.00021841810686105877	0.06044721107379801	0.016299451224506514	0.0	0.0	0.002402599175471647	0.0	0.061675812924891486	0.0	0.8269309525759684	0.0	0.020777022415158216	0.0	0.0	0.0	0.0012559041144510879	0.007016681682911513	0.0	0.0	0.0	0.00019111584350342642	0.0	0.0027848308624784995	0.0	0.0	0.0	0.0	0.0	0.0	0.00021841810686105877	0.022387855953258526	0.0380593551205395	0.016299451224506514	0.0	0.0	0.0	0.002402599175471647	0.0	0.0	0.0	0.0	0.030988068910912714	0.0	0.0	0.0	0.03068774401397876	0.0	0.0	0.0	0.0	0.0	0.0014470199579545145	0.7911649875774702	0.0	0.010211046495754498	0.00021841810686105877	0.0	0.004395664400578808	0.00010920905343052939	0.0022387855953258525	0.005378545881453573	0.011767275507139543	0.0	0.020777022415158216	0.0
081714M_2	BBB	BBB	11	081714M.2	472	68	15	15_	15_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	8/17/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	August	2	second	3	3	High	4/21/2016	A	April	na	0	0.782	FALSE	081714M2.fastq	081714M	5.565	28.448	7.9	0.14475	0.02625	0.017333333	0.2335	0.24275	0.817666667	0.4185	0.5565	0.005	2351.15	28.448	28.448	73.10210136	71.11742892	62.35105068	6.97146402	30.01459827	0.106741573	9.5	0	74	89.6	26.5	33.4	55.9	#VALUE!	613	#VALUE!	27.44190312	3.669489609	0.590952117	74	47822	46754	0.977667182	NA	NA	NA	NA	47004	0.982894902	0.702333333	0.0	0.0	0.02759743692769683	0.014655190644363146	0.0	0.0002326220737200499	0.0004652441474400998	0.0009939306786220315	0.16514052487998815	0.011969463065958932	0.0	0.7162433649840333	0.0	0.0627022225981771	0.0	0.0	0.0	0.02759743692769683	0.014655190644363146	0.0	0.0002326220737200499	0.0004652441474400998	0.0009939306786220315	0.13530145706007993	0.029839067819908218	0.0	0.0	0.011969463065958932	0.0	0.05043669507475628	0.0002960644574618817	0.6655106054518152	0.0	0.0627022225981771	0.0	0.0	0.0	0.01846173366887305	0.00850127942140546	0.0002326220737200499	0.000401801763698268	0.0	0.007824560661492588	0.0	0.006428828219172288	0.000401801763698268	0.0	0.0	0.0002326220737200499	0.0	0.0004652441474400998	0.0009939306786220315	0.00611161630046313	0.12918984075961681	0.029839067819908218	0.0	0.0	0.0	0.011969463065958932	0.0	0.0	0.0	0.0	0.0264131790978493	0.0	0.0004652441474400998	0.0	0.023558271829466872	0.0	0.0	0.0	0.0002960644574618817	0.0	0.0012688476748366358	0.5803920739315245	0.0	0.017890752215196565	0.0	0.0	0.01571256370672701	0.0005921289149237634	0.0005498339924292089	0.016516167234123545	0.03258823778205427	0.0	0.0627022225981771	0.0
081714M_7	BBB	BBB	11	081714M.7	472	68	15	15_	15_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	8/17/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	August	2	second	3	3	High	4/29/2016	A	April	na	0	0.485	FALSE	081714M7.fastq	081714M	5.565	28.448	7.9	0.14475	0.02625	0.017333333	0.2335	0.24275	0.817666667	0.4185	0.5565	0.005	2351.15	28.448	28.448	73.10210136	71.11742892	62.35105068	6.97146402	30.01459827	0.106741573	9.5	0	74	89.6	26.5	33.4	55.9	#VALUE!	621	#VALUE!	33.9512395	4.258116734	0.634191395	105	51179	47779	0.933566502	68.65796355	6.951812017	0.926927316	181	49139	0.960139901	0.702333333	0.0	0.0	0.04302985044503199	0.004157668476396149	0.0	0.00579247986760046	0.0	0.0002825599935414859	0.26720083960683794	0.0027045027953256505	0.00026237713685995116	0.6650251276565688	0.0	0.011544594021837851	0.0	0.0	0.0	0.04302985044503199	0.004157668476396149	0.0	0.00579247986760046	0.0	0.0002825599935414859	0.2602377540517085	0.006963085555129474	0.0	0.0	0.0027045027953256505	0.00026237713685995116	0.07885442105475608	0.00014127999677074294	0.586029426605042	0.0	0.011544594021837851	0.0	0.0	0.0	0.039941873372757175	0.0007265828405352494	0.00022201142349688175	0.0021393828082426785	0.0	0.0023008456616949564	0.0007063999838537147	0.000888045693987527	0.00026237713685995116	0.0	0.0	0.00579247986760046	0.0	0.0	0.0002825599935414859	0.0461178275173068	0.2141199265344017	0.006963085555129474	0.0	0.0	0.0	0.0027045027953256505	0.00026237713685995116	0.0	0.0	0.0035118170625870384	0.061174238601731684	0.0	0.0005651199870829718	0.0	0.013603245403354391	0.0	0.0	0.0	0.00014127999677074294	0.00024219428017841646	0.000746765697216784	0.5181948452984037	0.0	0.01158495973520092	0.0017962742446565889	0.0	0.010474902617716511	0.0005651199870829718	0.0026843199386441157	0.031021050719518842	0.008718994086422991	0.0	0.011544594021837851	0.0
081714M_8	BBB	BBB	11	081714M.8	472	68	15	15_	15_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	8/17/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	August	2	second	3	3	High	4/29/2016	A	April	na	0	0.84	FALSE	081714M8.fastq	081714M	5.565	28.448	7.9	0.14475	0.02625	0.017333333	0.2335	0.24275	0.817666667	0.4185	0.5565	0.005	2351.15	28.448	28.448	73.10210136	71.11742892	62.35105068	6.97146402	30.01459827	0.106741573	9.5	0	74	89.6	26.5	33.4	55.9	#VALUE!	621	#VALUE!	33.47273643	4.091091911	0.624156908	94	48586	46821	0.963672663	56.80011906	6.072166773	0.876121324	122	47124	0.969909027	0.702333333	0.0	0.0	0.017227183482171133	0.015094897291363185	0.0	0.0022589566575886167	0.0001688939557075601	0.0007811345451474655	0.14788776996643235	0.0070513226507906345	0.0	0.7620917516414382	0.0	0.04743808980936095	0.0	0.0	0.0	0.017227183482171133	0.015094897291363185	0.0	0.0022589566575886167	0.0001688939557075601	0.0007811345451474655	0.11558680093736146	0.03230096902907087	0.0	0.0	0.0070513226507906345	0.0	0.09470728566301435	0.009056938374817912	0.6583275276036058	0.0	0.04743808980936095	0.0	0.0	0.0	0.003208985158443642	0.008275803829670445	0.005362383093715034	0.0003800114003420103	0.0	0.006692422994912069	0.0018367217683197162	0.006354635083496949	0.00021111744463445014	0.0	0.0	0.0022589566575886167	0.0	0.0001688939557075601	0.0007811345451474655	0.003166761669516752	0.11242003926784469	0.03230096902907087	0.0	0.0	0.0	0.0070513226507906345	0.0	0.0	0.00021111744463445014	0.007980239407182215	0.04703696666455549	0.0	0.0002744526780247852	0.0	0.03920450946861739	0.0	0.0	0.0	0.009056938374817912	6.333523339033504e-05	0.0012455929233432558	0.5747883547617539	0.0	0.023581818565668083	0.0004855701226592353	0.0	0.012287035277725	0.0006755758228302404	0.0017733865349293812	0.014060421812654381	0.029366436548652012	0.0	0.04743808980936095	0.0
091714M_11	BBB	BBB	12	091714M.11	503	72	16	16_	16_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	9/17/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	September	2	second	3	4	Medium	5/3/2016	A	May	na	0	0.093	FALSE	091714M11.fastq	091714M	5.485	33.9852	13.48571429	0.126	0.03	0.040285714	0.53925	0.4166	1.173714286	0.95975	0.672	0.005428571	940.75	33.9852	33.9852	72.49245283	74.53419811	63.36426887	7.07112426	30.06512972	0.086049383	6.97	0	48	91.9	24.2	35.7	48	#VALUE!	594	#VALUE!	27.61253629	3.773416558	0.58873247	85	44926	42485	0.945666207	40.09795321	4.271459511	0.67002872	83	42705	0.950563148	0.093	0.0	0.0	0.02256096135412526	0.01596801720711664	0.0	0.0009351693825544151	0.0003974469875856264	0.0011222032590652983	0.19177986112734668	0.009679003109438198	0.0	0.6933345802258433	0.0	0.06422275734692447	0.0	0.0	0.0	0.02256096135412526	0.01596801720711664	0.0	0.0009351693825544151	0.0003974469875856264	0.0011222032590652983	0.1549809459238305	0.03679891520351623	0.0	0.0	0.009679003109438198	0.0	0.03810815233909241	0.00021041311107474343	0.6550160147756763	0.0	0.06422275734692447	0.0	0.0	0.0	0.012227339676898978	0.00804245668996797	0.001963855703364272	0.0003273092838940453	0.0	0.00862693755406448	0.00011689617281930189	0.006990391134594254	0.00023379234563860378	0.0	0.0	0.0009351693825544151	0.0	0.0003974469875856264	0.0011222032590652983	0.006335772566806163	0.1486451733570243	0.03679891520351623	0.0	0.0	0.0	0.009679003109438198	0.0	0.0	0.0	0.0006546185677880906	0.019498281626259554	0.0	0.00016365464194702264	0.0	0.01779159750309775	0.0	0.0	7.013770369158114e-05	0.0001402754073831623	0.0	0.001543029481214785	0.5654969256306548	0.0	0.016505739602085425	0.0	0.0	0.018937179996726908	0.0012390994318846001	0.001122203259065298	0.021088069576602062	0.02908376779744231	0.0	0.06422275734692447	0.0
091714M_12	BBB	BBB	12	091714M.12	503	72	16	16_	16_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	9/17/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	September	2	second	3	4	Low	5/3/2016	A	May	na	0	0.074	FALSE	091714M12.fastq	091714M	5.485	33.9852	13.48571429	0.126	0.03	0.040285714	0.53925	0.4166	1.173714286	0.95975	0.672	0.005428571	940.75	33.9852	33.9852	72.49245283	74.53419811	63.36426887	7.07112426	30.06512972	0.086049383	6.97	0	48	91.9	24.2	35.7	48	#VALUE!	594	#VALUE!	29.1501662	3.455226787	0.55135543	77	42814	41831	0.97704022	NA	NA	NA	NA	42097	0.983253141	0.093	0.0	0.0	0.029936726791953916	0.012843516857115876	0.0	0.0	0.0005194069317215979	0.0015110019831901028	0.17334025875908968	0.008098026253659458	0.0	0.721668712815186	0.0	0.05208234960808386	0.0	0.0	0.0	0.029936726791953916	0.012843516857115876	0.0	0.0	0.0005194069317215979	0.0015110019831901028	0.1450561903862499	0.02828406837283974	0.0	0.0	0.008098026253659458	0.0	0.05127962980451411	0.0006846727736330154	0.6697044102370386	0.0	0.05208234960808386	0.0	0.0	0.0	0.020162432713192936	0.00916044952309	0.00014165643592407216	0.0004721881197469072	0.0	0.006587024270469356	0.0	0.005477382189064123	0.0007791103975823969	0.0	0.0	0.0	0.0	0.0005194069317215979	0.0015110019831901028	0.005973179714798375	0.1390830106714515	0.02828406837283974	0.0	0.0	0.0	0.008098026253659458	0.0	0.0	0.0	0.0006138445556709793	0.023987156483142882	0.0	0.00030692227783548964	0.0	0.02637170648786477	0.0	0.0	0.0	0.0006846727736330154	0.0	0.0015346113891774483	0.5785957125318728	0.0	0.019855510435357448	9.443762394938144e-05	0.0	0.014708659930116158	0.0012749079233166493	0.001723486637076211	0.01749456983662291	0.034422513929549536	0.0	0.05208234960808386	0.0
